text,label
"
, , ,  , কালা জাইঙ্গা , ",1
"শালা,পুটকি চুদি",1
মদন,1
মদনকুমার,1
মদখর,1
গাঞ্জাখোর,1
গাঞ্জাঢুকা,1
ভাগামোটা,1
পাছামোটা,1
মোটা ভাগা,1
ধনের আগা মোটা,1
জারজ,1
গারদ,1
হাবলা,1
কেবলা,1
হাব্ব্র,1
হাব্বর বদ,1
ভুস্কি মাগির পোলা!,1
ঘরোয়া বেশ্যা,1
সেলফি বেশ্যা,1
বদমাইশ,1
লম্পট,1
পাগলু,1
"পাগলার বাচ্চা,  , , 
, ,,  , ,  ,
, ,  ,, ,  , ",1
হাউয়া পাগল,1
পাগস,1
"পাগো,",1
টিক টিকির ডিম,1
মুরগীর বাচ্চা,1
মুরগীর পুত,1
পেট ছে,1
পর্ণ পাগল,1
মাগির দালাল,1
শালার বাচ্চা,1
ভেনডি মাগী,1
ভেনডি মাগির পুত,1
হালার পর হালা,1
অবৈধ বাচ্চা,1
কুত্তার দালাল,1
"টেরা মাগী ,
",1
বাস্টার্ড,1
ফাকার,1
ফাকির,1
লুইচ্ছা,1
গুয়ার ভিতরে ভইড়া দিমু,1
গুয়া চাটা,1
গুয়া চাটা পোলা,1
বুড়ি মাগি,1
বান্দির পো,1
পেটমোটা,1
ভুঁড়িয়ালা,1
কুত্তা,1
"কুত্তার বাচ্চা, ?  ",1
শুয়োরের বাচ্চা,1
অজাতের বাচ্চা অজাত,1
তোরে শুক্রবারে পিক দিতে কয় কেডা,1
বারাভাদাইম্মা,1
কইল্লাকচর,1
খাঙ্কি,1
খাঙ্কিমাগি,1
একবীচী,1
হারামজাদা হারামি,1
বগা,1
ঘোড়া,1
বূড়ূজ,1
লাটিম পাগল,1
কাইটটা,1
কাইটটা লাউয়া,1
লাটু,1
ভুত চুদা,1
বেগুনচুদা,1
পাকসেনা চুদা,1
পাকসেনার চুদা খাইয়ে,1
রসুন চুদা,1
লাল কনডম,1
"আবাল,",1
"লাটাই,হাওয়া হাওয়ার পো",1
নর্দমার মাগি চদা,1
"লাটাই,হাওয়া হাওয়ার পো,",1
